id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year
31022607,190220482,within an hour,99%,f,14.0,"Los Angeles, CA, United States",Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90029,Los Angeles,"Los Angeles, CA",US,United States,34.08665,-118.30909,Apartment,Private room,2,1.0,1.0,1.0,,65.0,,,,$8.00,1,$10.00,1,1125,yesterday,7,37,67,67,12,82.0,9.0,10.0,10.0,9.0,3.16,47879.0,2019.0
31464781,6277851,within an hour,100%,f,16.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.040820000000004,-118.28828,Apartment,Entire home/apt,4,1.0,1.0,2.0,,119.0,,,$100.00,$115.00,2,$20.00,30,93,3 days ago,3,3,9,99,33,93.0,10.0,9.0,10.0,9.0,3.17,47879.0,2019.0
29368634,489690,within an hour,100%,t,16.0,"Los Angeles, CA, United States",West Hollywood,Beverly Grove,City of Los Angeles,Los Angeles,CA,90048,Los Angeles,"Los Angeles, CA",US,United States,34.07374,-118.38016999999999,Apartment,Entire home/apt,5,2.0,2.0,2.0,,269.0,,,"$1,500.00",$175.00,4,$25.00,2,1125,3 days ago,0,24,54,329,1,100.0,10.0,10.0,10.0,10.0,0.19,47879.0,2019.0
36886035,239402161,within a day,90%,f,0.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91601,Los Angeles,"Los Angeles, CA",US,United States,34.1604,-118.37651000000001,Apartment,Entire home/apt,3,1.0,1.0,1.0,,127.0,,,$0.00,$0.00,1,$0.00,30,798,3 weeks ago,30,60,90,365,2,80.0,9.0,6.0,9.0,8.0,0.6,47879.0,2019.0
9496836,49222639,,,f,1.0,"Los Angeles, CA, United States",Valley Village,Valley Village,City of Los Angeles,Los Angeles,CA,91607,Los Angeles,"Los Angeles, CA",US,United States,34.17175,-118.40064,Apartment,Entire home/apt,3,1.0,1.0,1.0,,79.0,,,,$50.00,3,$25.00,30,70,7 months ago,0,0,0,0,13,95.0,10.0,10.0,10.0,10.0,0.36,47879.0,2019.0
12174019,65403801,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-City,City of Los Angeles,Los Angeles,CA,90016,Los Angeles,"Los Angeles, CA",US,United States,34.03838,-118.36567,House,Private room,2,1.0,1.0,1.0,,120.0,,,$200.00,$80.00,2,$0.00,2,1125,2 weeks ago,0,5,10,10,26,97.0,10.0,10.0,10.0,9.0,0.6,47879.0,2019.0
8918874,32227908,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Lake Balboa,Lake Balboa,City of Los Angeles,Los Angeles,CA,91406,Los Angeles,"Los Angeles, CA",US,United States,34.20297,-118.5101,House,Private room,2,1.0,1.0,1.0,,39.0,,,$0.00,$15.00,2,$0.00,1,30,4 days ago,13,41,71,71,39,99.0,10.0,10.0,10.0,10.0,1.85,47879.0,2019.0
4335296,3392276,within an hour,96%,f,41.0,"Los Angeles, CA, United States",Westside,West Los Angeles,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.04671,-118.43366999999999,Apartment,Entire home/apt,5,1.0,1.0,3.0,,105.0,$750.00,"$2,550.00",$222.00,$149.00,1,$11.00,7,350,today,30,60,90,180,27,94.0,10.0,9.0,10.0,10.0,0.48,47879.0,2019.0
23079169,161004174,within a day,80%,f,2.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90012,Los Angeles,"Los Angeles, CA",US,United States,34.05523,-118.255,Other,Private room,3,1.0,1.0,2.0,,80.0,,,$100.00,$50.00,3,$45.00,30,1125,2 months ago,30,60,90,365,22,93.0,10.0,9.0,10.0,10.0,1.4,47879.0,2019.0
33681878,79065888,within an hour,100%,t,1.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91601,Los Angeles,"Los Angeles, CA",US,United States,34.17726,-118.36323,Apartment,Entire home/apt,2,1.0,1.0,1.0,,80.0,,,$0.00,$100.00,2,$50.00,31,90,3 weeks ago,2,19,49,49,25,98.0,10.0,10.0,10.0,9.0,3.16,47879.0,2019.0
8740867,40095109,within an hour,100%,f,6.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90006,Los Angeles,"Los Angeles, CA",US,United States,34.05584,-118.30391000000002,House,Private room,3,1.0,1.0,1.0,,68.0,,,$100.00,$25.00,1,$20.00,1,1125,today,2,18,38,50,186,92.0,10.0,9.0,10.0,10.0,3.69,47879.0,2019.0
24555748,5441093,within a few hours,89%,f,2.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.0673,-118.44908000000001,Apartment,Entire home/apt,1,1.0,1.0,1.0,,120.0,,,$150.00,$65.00,1,$100.00,1,1125,2 weeks ago,8,28,40,283,73,85.0,9.0,8.0,9.0,9.0,3.81,47879.0,2019.0
13754099,80611765,within an hour,100%,t,1.0,"Inglewood, CA, United States",Inglewood,Inglewood,Other Cities,Inglewood,CA,90301,Los Angeles,"Inglewood, CA",US,United States,33.954640000000005,-118.36386,House,Private room,2,1.0,1.0,1.0,,52.0,,,$0.00,$25.00,1,$0.00,1,1125,2 weeks ago,13,34,64,150,267,96.0,10.0,10.0,10.0,10.0,6.4,7980.0,2019.0
13114694,57451090,,,f,1.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.0573,-118.25901999999999,Apartment,Entire home/apt,4,1.0,1.0,1.0,,180.0,,,$300.00,$50.00,1,$0.00,1,1125,35 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.05,47879.0,2019.0
402182,2007566,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.98438,-118.46661,Bungalow,Entire home/apt,3,1.0,1.0,2.0,650.0,275.0,,,$150.00,$100.00,2,$25.00,2,1125,a week ago,4,13,31,241,97,98.0,10.0,10.0,10.0,10.0,1.04,47879.0,2019.0
20760882,136426493,within a few hours,100%,f,2.0,"Los Angeles, CA, United States",Toluca Lake,Studio City,City of Los Angeles,Los Angeles,CA,91604,Los Angeles,"Los Angeles, CA",US,United States,34.15012,-118.36663999999999,Apartment,Private room,2,1.0,1.0,1.0,,135.0,,,$0.00,$50.00,1,$10.00,1,1125,3 months ago,29,59,89,179,12,97.0,10.0,10.0,10.0,10.0,0.44,47879.0,2019.0
21729938,13933131,within an hour,96%,f,3.0,"Los Angeles, CA, United States",Hollywood,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068,Los Angeles,"Los Angeles, CA",US,United States,34.10703,-118.32326,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,70.0,,,"$1,000.00",$65.00,1,$0.00,3,30,3 days ago,5,28,58,85,62,93.0,10.0,9.0,9.0,10.0,2.52,47879.0,2019.0
19824165,752508,within an hour,100%,f,9.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.08437,-118.27625,Apartment,Entire home/apt,4,1.0,0.0,2.0,,112.0,,,$300.00,$100.00,2,$15.00,30,1125,today,10,40,70,213,129,93.0,10.0,10.0,9.0,9.0,4.52,47879.0,2019.0
14198906,21940642,within a few hours,98%,f,47.0,"Los Angeles, CA, United States",Mid-Wilshire,Beverly Grove,City of Los Angeles,Los Angeles,CA,90048,Los Angeles,"Los Angeles, CA",US,United States,34.07658,-118.37438,Apartment,Shared room,2,2.0,1.0,6.0,,35.0,,,,$15.00,1,$39.00,30,180,5 weeks ago,29,59,89,89,5,95.0,10.0,9.0,10.0,10.0,0.12,47879.0,2019.0
23940196,12324327,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mid-City,Mid-City,City of Los Angeles,Los Angeles,CA,90016,Los Angeles,"Los Angeles, CA",US,United States,34.03859,-118.36603000000001,House,Entire home/apt,5,1.0,2.0,2.0,,237.0,,,$400.00,$100.00,4,$50.00,2,30,3 days ago,2,31,61,61,29,97.0,10.0,9.0,10.0,10.0,1.5,47879.0,2019.0
17703831,20315665,,,f,1.0,"Los Angeles, CA, United States",Echo Park,Westlake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.07083,-118.2674,Apartment,Private room,3,1.0,1.0,1.0,,45.0,,,$100.00,$10.00,1,$5.00,1,5,25 months ago,0,0,0,0,24,93.0,9.0,9.0,10.0,9.0,0.77,47879.0,2019.0
28027059,211424649,within an hour,100%,t,8.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.097409999999996,-118.33122,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,84.0,,,$100.00,$50.00,1,$10.00,31,1125,5 weeks ago,30,60,90,180,83,99.0,10.0,10.0,10.0,10.0,5.44,47879.0,2019.0
31358798,28319385,within a day,75%,t,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Carthay,City of Los Angeles,Los Angeles,CA,90035,Los Angeles,"Los Angeles, CA",US,United States,34.0535,-118.36628,House,Entire home/apt,4,1.0,1.0,2.0,,200.0,,,$600.00,$100.00,1,$0.00,30,1125,3 months ago,14,25,55,145,13,100.0,10.0,10.0,10.0,10.0,1.21,47879.0,2019.0
5646542,18336606,within a few hours,100%,t,1.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90039,Los Angeles,"Los Angeles, CA",US,United States,34.087790000000005,-118.25775,Apartment,Entire home/apt,2,1.0,0.0,1.0,,120.0,$700.00,"$2,400.00",,$45.00,1,$25.00,2,1125,2 weeks ago,20,50,80,355,59,98.0,10.0,10.0,10.0,10.0,1.15,47879.0,2019.0
1294861,4902248,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Hollywood Hills,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068,Los Angeles,"Los Angeles, CA",US,United States,34.12846,-118.34483,House,Private room,2,2.0,1.0,1.0,,100.0,$625.00,"$2,500.00",$100.00,$30.00,1,$30.00,1,1125,a week ago,16,46,76,164,95,98.0,10.0,10.0,10.0,10.0,1.22,47879.0,2019.0
28140730,46388132,within an hour,100%,t,12.0,"Inglewood, CA, United States",South LA,Inglewood,Other Cities,Inglewood,CA,90305,Los Angeles,"Inglewood, CA",US,United States,33.94664,-118.32665,Apartment,Entire home/apt,8,1.0,2.0,2.0,,120.0,,,$300.00,$45.00,4,$20.00,1,30,2 weeks ago,14,38,63,332,73,96.0,10.0,10.0,10.0,9.0,4.82,7980.0,2019.0
2227679,8851608,within a few hours,84%,t,15.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91505,Los Angeles,"Burbank, CA",US,United States,34.146190000000004,-118.34275,Apartment,Entire home/apt,5,1.0,1.0,3.0,,130.0,$850.00,"$3,350.00",$500.00,$85.00,2,$20.00,7,365,today,3,20,20,272,36,98.0,10.0,10.0,10.0,10.0,0.52,8775.0,2019.0
39109688,33048245,within a few hours,100%,t,8.0,"Los Angeles, CA, United States",Del Rey,Del Rey,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,33.99454,-118.42491000000001,Apartment,Entire home/apt,2,1.0,1.0,1.0,,95.0,,,$0.00,$80.00,1,$0.00,90,1125,5 days ago,21,49,79,354,2,80.0,9.0,8.0,10.0,9.0,1.09,47879.0,2019.0
28077927,212099638,a few days or more,28%,f,4.0,"Los Angeles, CA, United States",West Adams,Harvard Heights,City of Los Angeles,Los Angeles,CA,90019,Los Angeles,"Los Angeles, CA",US,United States,34.04038,-118.31053999999999,House,Shared room,16,2.5,1.0,13.0,,30.0,,,$0.00,$10.00,1,$35.00,1,30,5 months ago,28,58,88,363,5,60.0,8.0,6.0,9.0,9.0,0.32,47879.0,2019.0
6543757,752508,within an hour,100%,f,9.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.08597,-118.27729,House,Entire home/apt,5,1.0,2.0,2.0,,164.0,,,$500.00,$125.00,2,$15.00,30,1125,today,12,36,66,209,299,94.0,10.0,10.0,9.0,9.0,5.54,47879.0,2019.0
38912592,298026114,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Winnetka,Winnetka,City of Los Angeles,Los Angeles,CA,91306,Los Angeles,"Los Angeles, CA",US,United States,34.23083,-118.57692,House,Private room,3,1.0,1.0,2.0,,59.0,,,,,1,$0.00,1,1125,3 weeks ago,19,49,79,354,10,100.0,10.0,10.0,10.0,10.0,4.84,47879.0,2019.0
20874906,95475495,,,f,3.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90006,Los Angeles,"Los Angeles, CA",US,United States,34.04552,-118.2988,Guesthouse,Entire home/apt,3,1.0,1.0,3.0,,150.0,,,$300.00,$75.00,1,$0.00,30,1125,5 weeks ago,0,0,0,0,2,100.0,10.0,9.0,10.0,10.0,0.08,47879.0,2019.0
1745439,5243194,a few days or more,44%,f,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.99369,-118.46345,House,Entire home/apt,6,2.0,2.0,3.0,,175.0,"$1,750.00","$6,400.00",$450.00,$95.00,5,$50.00,1,1125,today,17,44,74,314,199,94.0,9.0,9.0,9.0,10.0,4.03,47879.0,2019.0
34259945,251791920,within an hour,98%,t,23.0,"Los Angeles, CA, United States",Valley Glen,Valley Glen,City of Los Angeles,Los Angeles,CA,91401,Los Angeles,"Los Angeles, CA",US,United States,34.17311,-118.43878000000001,Condominium,Private room,2,1.0,1.0,1.0,,75.0,,,$0.00,$22.00,2,$0.00,1,90,2 days ago,14,44,69,342,42,98.0,10.0,10.0,9.0,10.0,6.18,47879.0,2019.0
34754865,262105410,within a day,100%,f,1.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90057,Los Angeles,"Los Angeles, CA",US,United States,34.063790000000004,-118.28145,Apartment,Private room,1,1.0,1.0,1.0,,46.0,,,$100.00,$25.00,1,$0.00,30,120,4 months ago,29,59,89,89,9,96.0,10.0,10.0,10.0,9.0,1.34,47879.0,2019.0
1836068,3662034,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Los Feliz,City of Los Angeles,Los Angeles,CA,90027,Los Angeles,"Los Angeles, CA",US,United States,34.09817,-118.28152,Apartment,Private room,1,1.0,1.0,1.0,,60.0,,,$300.00,$100.00,1,$0.00,30,60,3 months ago,23,53,83,83,66,96.0,10.0,10.0,10.0,10.0,1.0,47879.0,2019.0
39054080,263131468,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90020,Los Angeles,"Los Angeles, CA",US,United States,34.06917,-118.30393000000001,Apartment,Entire home/apt,4,1.0,1.0,1.0,,110.0,,,,$135.00,3,$12.00,30,120,2 months ago,24,54,84,174,7,69.0,7.0,5.0,9.0,9.0,3.39,47879.0,2019.0
12190450,65522382,,,f,1.0,"Los Angeles, CA, United States",West Adams,University Park,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.034890000000004,-118.29154,Apartment,Private room,2,1.0,1.0,1.0,,39.0,,,$250.00,$10.00,1,$0.00,1,1125,40 months ago,0,0,0,0,3,60.0,7.0,5.0,9.0,7.0,0.07,47879.0,2019.0
16220943,42409124,within a few hours,90%,t,4.0,"Alhambra, CA, United States",Alhambra,Alhambra,Other Cities,Alhambra,CA,91803,Los Angeles,"Alhambra, CA",US,United States,34.07342,-118.13858,House,Private room,2,2.0,1.0,2.0,,30.0,,,$0.00,$10.00,1,$10.00,2,1125,3 months ago,4,34,64,339,20,91.0,9.0,9.0,10.0,10.0,0.55,11.0,2019.0
37817456,72215901,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mount Washington,Mount Washington,City of Los Angeles,Los Angeles,CA,90065,Los Angeles,"Los Angeles, CA",US,United States,34.11318,-118.21446999999999,Bungalow,Entire home/apt,4,1.0,2.0,2.0,,150.0,,,$500.00,$80.00,2,$10.00,2,30,today,4,5,28,28,15,97.0,10.0,9.0,10.0,10.0,4.17,47879.0,2019.0
18008799,10728953,within an hour,95%,f,17.0,"Los Angeles, CA, United States",Sherman Oaks,Sherman Oaks,City of Los Angeles,Los Angeles,CA,91403,Los Angeles,"Los Angeles, CA",US,United States,34.1636,-118.44955,House,Private room,2,1.0,1.0,1.0,,40.0,,,,$15.00,1,$0.00,1,1125,3 weeks ago,3,33,63,152,94,87.0,9.0,8.0,10.0,10.0,2.9,47879.0,2019.0
24521578,110723911,within an hour,100%,f,16.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802,Los Angeles,"Long Beach, CA",US,United States,33.7749,-118.18444,Apartment,Entire home/apt,4,1.0,0.0,2.0,,88.0,,,$250.00,$105.00,2,$20.00,1,1125,today,8,33,58,238,68,93.0,10.0,9.0,10.0,9.0,3.44,148.0,2019.0
19848179,56906799,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Winnetka,Winnetka,City of Los Angeles,Los Angeles,CA,91306,Los Angeles,"Los Angeles, CA",US,United States,34.22205,-118.5684,House,Private room,2,1.0,1.0,1.0,,49.0,,,$200.00,$20.00,1,$15.00,1,14,yesterday,18,35,65,310,10,100.0,10.0,10.0,10.0,10.0,0.38,47879.0,2019.0
21583395,22175460,,,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90813,Los Angeles,"Long Beach, CA",US,United States,33.78608,-118.17748,Apartment,Entire home/apt,6,1.0,2.0,2.0,,90.0,,,,,1,$0.00,1,1125,23 months ago,0,0,0,0,12,94.0,10.0,10.0,10.0,8.0,0.48,148.0,2019.0
37991965,288133363,within an hour,100%,t,1.0,"Los Angeles, CA, United States",West Los Angeles,Sawtelle,City of Los Angeles,Los Angeles,CA,90064,Los Angeles,"Los Angeles, CA",US,United States,34.033390000000004,-118.44721000000001,Guesthouse,Entire home/apt,2,1.5,0.0,2.0,,85.0,,,$100.00,$50.00,1,$15.00,1,32,5 days ago,12,38,68,68,10,96.0,10.0,10.0,10.0,10.0,3.09,47879.0,2019.0
5402480,8677591,within an hour,100%,t,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90804,Los Angeles,"Long Beach, CA",US,United States,33.776720000000005,-118.15666,Bungalow,Entire home/apt,2,1.0,1.0,2.0,,97.0,$570.00,"$2,100.00",$275.00,$35.00,2,$65.00,2,13,2 months ago,0,0,0,0,231,97.0,10.0,10.0,10.0,10.0,4.09,148.0,2019.0
15658998,101083764,within an hour,98%,f,17.0,"Los Angeles, CA, United States",North Hollywood,Sun Valley,City of Los Angeles,Los Angeles,CA,91605,Los Angeles,"Los Angeles, CA",US,United States,34.21375,-118.38878999999999,Guesthouse,Entire home/apt,6,1.0,2.0,4.0,,90.0,,,$250.00,$90.00,3,$15.00,30,120,a week ago,19,19,19,19,45,82.0,9.0,9.0,10.0,8.0,1.27,47879.0,2019.0
1240876,2622454,within an hour,99%,f,10.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.10058,-118.32964,Hostel,Private room,2,3.5,1.0,1.0,,60.0,,,,,2,$0.00,1,1125,3 weeks ago,0,0,0,0,498,92.0,10.0,10.0,10.0,10.0,6.34,47879.0,2019.0
14595802,53171586,,,f,1.0,"Los Angeles, CA, United States",South LA,Historic South-Central,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.03482,-118.2733,Apartment,Shared room,1,1.0,1.0,1.0,,59.0,,,$0.00,$0.00,1,$20.00,30,1125,24 months ago,0,0,0,0,12,80.0,8.0,7.0,8.0,10.0,0.34,47879.0,2019.0
20710197,148251572,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Westlake,Pico-Union,City of Los Angeles,Los Angeles,CA,90006,Los Angeles,"Los Angeles, CA",US,United States,34.049659999999996,-118.28621000000001,House,Private room,2,1.5,1.0,1.0,,45.0,,,$0.00,$100.00,1,$0.00,30,1125,2 months ago,0,0,4,94,82,93.0,10.0,10.0,10.0,9.0,3.15,47879.0,2019.0
30150114,30283594,within an hour,99%,f,677.0,"Los Angeles, CA, United States",Hollywood Hills,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068,Los Angeles,"Los Angeles, CA",US,United States,34.14201,-118.34161999999999,Apartment,Entire home/apt,5,2.0,2.0,2.0,,249.0,,,$0.00,$125.00,1,$0.00,29,1125,a week ago,29,46,73,199,5,100.0,10.0,10.0,10.0,10.0,0.42,47879.0,2019.0
21864078,158601854,within a few hours,100%,t,2.0,"Los Angeles, CA, United States",Mar Vista,Mar Vista,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,34.0079,-118.44103999999999,Apartment,Entire home/apt,2,1.0,1.0,1.0,,97.0,,,$350.00,$84.00,1,$0.00,2,1125,a week ago,14,44,59,320,73,98.0,10.0,10.0,10.0,10.0,3.09,47879.0,2019.0
27993161,211429479,within an hour,100%,f,3.0,"West Hollywood, CA, United States",Hollywood,Hollywood Hills West,City of Los Angeles,West Hollywood,CA,90046,Los Angeles,"West Hollywood, CA",US,United States,34.11427,-118.3634,Condominium,Entire home/apt,6,1.0,2.0,2.0,,160.0,,,$0.00,$84.00,4,$10.00,31,1125,today,16,36,64,153,66,91.0,9.0,9.0,10.0,10.0,4.22,27938.0,2019.0
29465396,25852203,within an hour,90%,t,3.0,"Los Angeles, CA, United States",Mount Washington,Mount Washington,City of Los Angeles,Los Angeles,CA,90065,Los Angeles,"Los Angeles, CA",US,United States,34.09859,-118.22148999999999,House,Entire home/apt,5,1.0,2.0,2.0,,169.0,,,$250.00,$50.00,5,$20.00,30,1125,2 months ago,30,60,90,365,27,96.0,9.0,10.0,10.0,10.0,2.33,47879.0,2019.0
16313729,4982970,,,f,1.0,"Los Angeles, CA, United States",South Robertson,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035,Los Angeles,"Los Angeles, CA",US,United States,34.056459999999994,-118.39103,Apartment,Entire home/apt,2,1.0,1.0,1.0,,150.0,,,,$75.00,1,$0.00,30,1125,9 months ago,27,57,87,87,2,100.0,10.0,10.0,10.0,10.0,0.07,47879.0,2019.0
40006414,295275436,within an hour,84%,f,16.0,"Los Angeles, CA, United States",South Robertson,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035,Los Angeles,"Los Angeles, CA",US,United States,34.060629999999996,-118.38308,Apartment,Entire home/apt,2,1.0,0.0,2.0,,73.0,,,$0.00,$50.00,1,$0.00,1,26,yesterday,30,60,90,365,3,67.0,7.0,7.0,8.0,10.0,3.0,47879.0,2019.0
25867919,11025922,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Hollywood,Los Feliz,City of Los Angeles,Los Angeles,CA,90027,Los Angeles,"Los Angeles, CA",US,United States,34.0979,-118.27725,Guest suite,Entire home/apt,2,1.0,1.0,1.0,,99.0,,,$250.00,$50.00,2,$50.00,30,90,2 weeks ago,0,14,44,69,96,96.0,10.0,10.0,10.0,10.0,5.64,47879.0,2019.0
32423655,210384935,within an hour,100%,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90806,Los Angeles,"Long Beach, CA",US,United States,33.8025,-118.18757,Guest suite,Entire home/apt,8,2.0,2.0,3.0,,169.0,,,$0.00,$80.00,1,$0.00,1,28,yesterday,16,46,76,256,37,94.0,10.0,10.0,10.0,9.0,4.34,148.0,2019.0
12905608,41876308,a few days or more,0%,f,1.0,"Los Angeles, CA, United States",Los Feliz,Los Feliz,City of Los Angeles,Los Angeles,CA,90027,Los Angeles,"Los Angeles, CA",US,United States,34.10833,-118.28993999999999,Apartment,Entire home/apt,2,1.0,1.0,1.0,,139.0,,"$3,500.00","$1,000.00",$68.00,2,$30.00,14,1125,41 months ago,24,54,83,83,4,87.0,9.0,10.0,9.0,10.0,0.09,47879.0,2019.0
28033375,47512514,within an hour,96%,t,15.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038,Los Angeles,"Los Angeles, CA",US,United States,34.08478,-118.31007,Loft,Entire home/apt,3,1.0,0.0,1.0,,85.0,,,$0.00,$130.00,1,$10.00,30,1125,today,30,60,90,365,113,96.0,10.0,10.0,10.0,9.0,7.31,47879.0,2019.0
1471992,2324191,within an hour,89%,f,22.0,"Los Angeles, CA, United States",South LA,Adams-Normandie,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.03133,-118.29941000000001,House,Private room,2,1.0,1.0,1.0,,62.0,,,$0.00,$0.00,1,$5.00,1,365,today,27,57,87,362,65,86.0,9.0,8.0,9.0,9.0,0.85,47879.0,2019.0
21462025,3392276,within an hour,96%,f,41.0,"Los Angeles, CA, United States",Westside,West Los Angeles,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.04715,-118.43396000000001,Apartment,Entire home/apt,3,1.0,0.0,2.0,,106.0,,,$150.00,$139.00,1,$19.00,5,350,2 days ago,8,38,68,342,14,99.0,10.0,10.0,10.0,10.0,0.62,47879.0,2019.0
